BioWare 3.0 Export
Device:	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA
Samples (#):	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	Mx	My	Mz	Tz	Ax	Ay	Cofy	Cofxy	Device:
	N	N	N	N	N m	N m	N m	N m	m	m	µ	µ	µ
43.390000	0.863947	1.883190	661.381950	661.385195	17.009988	-24.296859	-0.291551	-0.338513	0.036737	0.025719	0.001306	0.002847	0.003133
43.395000	0.840074	1.906698	662.593893	662.597168	17.246456	-24.266847	-0.290719	-0.338684	0.036624	0.026029	0.001268	0.002878	0.003145
43.400000	0.848024	1.922429	662.075466	662.078800	17.388677	-24.175947	-0.285780	-0.333706	0.036515	0.026264	0.001281	0.002904	0.003174
43.405000	0.760495	1.953802	660.169909	660.173239	16.866467	-24.269207	-0.279184	-0.331580	0.036762	0.025549	0.001152	0.002960	0.003176
43.410000	0.792317	2.055831	661.384132	661.387802	16.910491	-24.237536	-0.275022	-0.330103	0.036647	0.025568	0.001198	0.003108	0.003331
43.415000	0.712749	2.032324	663.114502	663.117999	17.385606	-24.178575	-0.269270	-0.324686	0.036462	0.026218	0.001075	0.003065	0.003248
43.420000	0.752511	2.055964	662.595879	662.599496	17.147420	-24.147391	-0.255840	-0.311292	0.036444	0.025879	0.001136	0.003103	0.003304
43.425000	0.688854	2.008860	662.250261	662.253667	17.053411	-24.148757	-0.254221	-0.309735	0.036465	0.025751	0.001040	0.003033	0.003207
43.430000	0.784323	1.993218	662.595879	662.599341	17.148800	-24.146691	-0.251502	-0.303840	0.036443	0.025881	0.001184	0.003008	0.003233
43.435000	0.680882	1.930383	661.729554	661.732720	16.818152	-24.239987	-0.250440	-0.303847	0.036631	0.025415	0.001029	0.002917	0.003093
43.440000	0.760450	1.906919	661.381657	661.384843	17.294520	-24.117738	-0.250724	-0.300377	0.036466	0.026149	0.001150	0.002883	0.003104
43.445000	0.712704	1.914741	661.559124	661.562278	16.960464	-24.148181	-0.247708	-0.299328	0.036502	0.025637	0.001077	0.002894	0.003088
43.450000	0.847946	1.899010	661.731932	661.735201	16.723197	-24.235896	-0.248300	-0.296422	0.036625	0.025272	0.001281	0.002870	0.003143
43.455000	0.792284	1.828486	662.768590	662.771586	17.009830	-24.176740	-0.255145	-0.301512	0.036478	0.025665	0.001195	0.002759	0.003007
43.460000	0.855952	1.820577	661.556843	661.559902	16.963162	-24.205912	-0.268030	-0.312696	0.036589	0.025641	0.001294	0.002752	0.003041
43.465000	0.824129	1.820621	661.211226	661.214246	17.058206	-24.146129	-0.265279	-0.310503	0.036518	0.025798	0.001246	0.002753	0.003022
43.470000	0.895714	1.898965	660.342621	660.345959	17.105259	-24.175559	-0.264181	-0.310501	0.036611	0.025904	0.001356	0.002876	0.003180
43.475000	0.887752	1.859860	659.822011	659.825230	16.964206	-24.266807	-0.255148	-0.300725	0.036778	0.025710	0.001345	0.002819	0.003123
43.480000	0.967309	1.906919	660.688336	660.691796	17.105111	-24.234484	-0.255140	-0.300044	0.036681	0.025890	0.001464	0.002886	0.003236
43.485000	0.999121	1.946114	664.151551	664.155153	17.292511	-24.353759	-0.252124	-0.297472	0.036669	0.026037	0.001504	0.002930	0.003294
43.490000	0.991160	1.954024	661.554759	661.558387	17.150997	-24.263853	-0.245813	-0.291785	0.036677	0.025925	0.001498	0.002954	0.003312
43.495000	0.951375	1.930427	661.729848	661.733348	17.103367	-24.234088	-0.247747	-0.293854	0.036622	0.025846	0.001438	0.002917	0.003252
43.500000	0.967276	2.000995	661.557039	661.560772	16.959247	-24.263946	-0.244712	-0.293306	0.036677	0.025635	0.001462	0.003025	0.003360
43.505000	0.967276	2.024680	661.209239	661.213046	16.959380	-24.324811	-0.235092	-0.284767	0.036788	0.025649	0.001463	0.003062	0.003394
43.510000	0.903585	2.016903	662.939608	662.943292	17.434148	-24.265501	-0.213463	-0.263525	0.036603	0.026298	0.001363	0.003042	0.003334
43.515000	0.808083	2.024813	659.299220	659.302824	17.104452	-24.360082	-0.196196	-0.250046	0.036948	0.025943	0.001226	0.003071	0.003307
43.520000	0.656886	2.009215	659.126313	659.129703	17.057246	-24.333150	-0.175370	-0.232545	0.036917	0.025879	0.000997	0.003048	0.003207
43.525000	0.688697	2.072006	661.381852	661.385456	17.100852	-24.240249	-0.168224	-0.226358	0.036651	0.025856	0.001041	0.003133	0.003301
43.530000	0.545472	2.103423	660.861047	660.864620	17.148284	-24.213540	-0.156685	-0.219599	0.036639	0.025948	0.000825	0.003183	0.003288
43.535000	0.569323	2.127064	659.298926	659.302603	17.197167	-24.244386	-0.143251	-0.206619	0.036773	0.026084	0.000864	0.003226	0.003340
43.540000	0.505677	2.158349	660.340243	660.343963	17.195198	-24.184556	-0.148714	-0.214594	0.036624	0.026040	0.000766	0.003269	0.003357
43.545000	0.648891	2.181856	660.515429	660.519352	17.051513	-24.211231	-0.154478	-0.217703	0.036655	0.025815	0.000982	0.003303	0.003446
43.550000	0.609129	2.197499	662.245701	662.249627	17.240605	-24.211826	-0.163771	-0.228254	0.036560	0.026034	0.000920	0.003318	0.003443
43.555000	0.736465	2.205453	661.031968	661.036057	17.479431	-24.300531	-0.174432	-0.236033	0.036762	0.026443	0.001114	0.003336	0.003517
43.560000	0.712604	2.213097	662.072892	662.076974	17.287784	-24.179308	-0.188964	-0.251180	0.036521	0.026112	0.001076	0.003343	0.003512
43.565000	0.903552	2.268022	662.072990	662.077491	17.191558	-24.235573	-0.191977	-0.251537	0.036606	0.025966	0.001365	0.003426	0.003687
43.570000	0.895624	2.197366	660.167727	660.171992	16.956808	-24.327134	-0.207067	-0.265035	0.036850	0.025686	0.001357	0.003328	0.003594
43.575000	1.102483	2.213008	661.379670	661.384291	17.193449	-24.292045	-0.214220	-0.266842	0.036729	0.025996	0.001667	0.003346	0.003738
43.580000	1.142267	2.118755	661.204776	661.209158	17.433816	-24.321844	-0.224698	-0.272516	0.036784	0.026367	0.001728	0.003204	0.003640
43.585000	1.317315	2.142352	658.432993	658.437796	17.245088	-24.319019	-0.229353	-0.273979	0.036935	0.026191	0.002001	0.003254	0.003820
43.590000	1.388922	2.157994	661.898488	661.903463	17.242289	-24.436985	-0.234293	-0.277784	0.036920	0.026050	0.002098	0.003260	0.003877
43.595000	1.476440	2.165904	660.859256	660.864455	17.052626	-24.435373	-0.232376	-0.274363	0.036975	0.025804	0.002234	0.003277	0.003966
43.600000	1.508274	2.165948	661.377879	661.383145	17.290291	-24.464983	-0.234012	-0.274702	0.036991	0.026143	0.002281	0.003275	0.003991
43.605000	1.516180	2.252291	662.935341	662.940901	17.525350	-24.434288	-0.210163	-0.253096	0.036858	0.026436	0.002287	0.003397	0.004096
43.610000	1.404777	2.377739	662.244301	662.250060	17.142464	-24.557603	-0.204073	-0.255882	0.037082	0.025885	0.002121	0.003590	0.004170
43.615000	1.253602	2.393559	660.854794	660.860317	17.334033	-24.501608	-0.189237	-0.245098	0.037076	0.026230	0.001897	0.003622	0.004089
43.620000	1.181973	2.440752	664.665808	664.671341	17.710693	-24.501845	-0.170026	-0.228505	0.036863	0.026646	0.001778	0.003672	0.004080
43.625000	0.991025	2.456394	662.416621	662.421917	17.378211	-24.355066	-0.168350	-0.232666	0.036767	0.026235	0.001496	0.003708	0.003999
43.630000	0.983075	2.511275	662.591808	662.597296	17.423926	-24.324617	-0.171882	-0.238223	0.036711	0.026297	0.001484	0.003790	0.004070
43.635000	0.800088	2.464215	662.591710	662.596776	17.519979	-24.268177	-0.169682	-0.238781	0.036626	0.026442	0.001208	0.003719	0.003910
43.640000	0.752365	2.448529	663.285128	663.290074	17.234536	-24.329294	-0.174056	-0.244319	0.036680	0.025984	0.001134	0.003692	0.003862
43.645000	0.593229	2.338811	663.458035	663.462423	17.664679	-24.242156	-0.159838	-0.229502	0.036539	0.026625	0.000894	0.003525	0.003637
43.650000	0.672786	2.354453	665.019862	665.024371	17.709895	-24.088086	-0.162591	-0.229956	0.036222	0.026631	0.001012	0.003540	0.003682
43.655000	0.577306	2.322991	662.941301	662.945623	17.236536	-24.090796	-0.163703	-0.233109	0.036339	0.026000	0.000871	0.003504	0.003611
43.660000	0.609129	2.323124	661.897999	661.902356	17.523657	-24.212260	-0.155474	-0.224327	0.036580	0.026475	0.000920	0.003510	0.003628
43.665000	0.593207	2.275976	663.112124	663.116295	17.475890	-24.181622	-0.156608	-0.223973	0.036467	0.026354	0.000895	0.003432	0.003547
43.670000	0.704586	2.315259	663.457741	663.462155	17.570071	-24.179205	-0.152493	-0.218211	0.036444	0.026483	0.001062	0.003490	0.003648
43.675000	0.712559	2.252424	663.632929	663.637134	17.618376	-24.148407	-0.164579	-0.227624	0.036388	0.026548	0.001074	0.003394	0.003560
43.680000	0.792127	2.244558	662.075074	662.079353	17.191393	-24.116659	-0.170347	-0.231538	0.036426	0.025966	0.001196	0.003390	0.003595
43.685000	0.712559	2.142618	660.167629	660.171491	17.243120	-24.210246	-0.164634	-0.224598	0.036673	0.026119	0.001079	0.003246	0.003420
43.690000	0.975125	2.150350	662.764226	662.768431	17.574326	-24.173618	-0.182482	-0.235057	0.036474	0.026517	0.001471	0.003245	0.003563
43.695000	0.967186	2.103290	660.513247	660.517304	17.339030	-24.204679	-0.189068	-0.240754	0.036645	0.026251	0.001464	0.003184	0.003505
43.700000	1.102427	2.173813	661.900083	661.904571	17.336171	-24.140491	-0.190989	-0.241397	0.036472	0.026192	0.001666	0.003284	0.003682
43.705000	1.126311	2.134575	662.073088	662.077487	17.479655	-24.170241	-0.198949	-0.247139	0.036507	0.026401	0.001701	0.003224	0.003645
43.710000	1.078599	2.173769	660.686056	660.690513	17.289957	-24.232469	-0.209044	-0.260546	0.036678	0.026170	0.001633	0.003290	0.003673
43.715000	1.110433	2.220829	663.112222	663.116870	17.762265	-24.109811	-0.213403	-0.264404	0.036359	0.026786	0.001675	0.003349	0.003744
43.720000	1.094522	2.158038	660.167630	660.172064	17.432871	-24.141394	-0.216176	-0.266189	0.036569	0.026407	0.001658	0.003269	0.003665
43.725000	1.078599	2.110890	657.220561	657.224836	17.103705	-24.173377	-0.217311	-0.266882	0.036781	0.026024	0.001641	0.003212	0.003607
43.730000	1.094533	2.079561	659.126118	659.130307	17.435824	-24.142141	-0.223335	-0.270551	0.036627	0.026453	0.001661	0.003155	0.003565
43.735000	1.094533	2.056009	657.914077	657.918200	17.294375	-24.112213	-0.224719	-0.271300	0.036649	0.026287	0.001664	0.003125	0.003540
43.740000	1.110422	2.103024	659.994723	659.999007	17.386532	-24.110786	-0.218693	-0.266268	0.036532	0.026343	0.001682	0.003186	0.003603
43.745000	1.174079	2.071784	659.994821	659.999117	17.482291	-24.109402	-0.214861	-0.259443	0.036530	0.026489	0.001779	0.003139	0.003608
43.750000	1.022870	2.063919	658.261975	658.266006	17.198529	-24.113390	-0.196518	-0.245399	0.036632	0.026127	0.001554	0.003135	0.003499
43.755000	1.062632	2.071961	659.126020	659.130133	17.340920	-24.142825	-0.177605	-0.225541	0.036629	0.026309	0.001612	0.003143	0.003533
43.760000	0.959191	2.064185	660.685763	660.689684	17.577422	-24.053698	-0.166908	-0.216540	0.036407	0.026605	0.001452	0.003124	0.003445
43.765000	1.006903	2.119154	659.649007	659.653180	17.386150	-24.052563	-0.154021	-0.204752	0.036463	0.026357	0.001526	0.003213	0.003557
43.770000	0.879578	2.095691	660.685763	660.689672	17.386639	-24.115898	-0.136763	-0.190112	0.036501	0.026316	0.001331	0.003172	0.003440
43.775000	0.903451	2.119243	659.817255	659.821277	17.339880	-24.206845	-0.137572	-0.191578	0.036687	0.026280	0.001369	0.003212	0.003492
43.780000	0.807971	2.072139	661.379278	661.383018	17.386530	-24.117109	-0.135946	-0.190266	0.036465	0.026288	0.001222	0.003133	0.003363
43.785000	0.903440	2.134974	663.112026	663.116078	17.574010	-24.114330	-0.130443	-0.184139	0.036365	0.026502	0.001362	0.003220	0.003496
43.790000	0.831844	2.127108	660.860852	660.864799	17.337798	-24.086308	-0.133993	-0.189696	0.036447	0.026235	0.001259	0.003219	0.003456
43.795000	0.879578	2.150705	659.990162	659.994252	17.386737	-24.237629	-0.129873	-0.185685	0.036724	0.026344	0.001333	0.003259	0.003521
43.800000	0.919351	2.189811	661.897999	661.902260	17.526590	-24.205435	-0.134537	-0.190274	0.036570	0.026479	0.001389	0.003308	0.003588
43.805000	1.054592	2.268332	663.457644	663.462359	17.476032	-24.171488	-0.126846	-0.181708	0.036433	0.026341	0.001590	0.003419	0.003770
43.810000	1.046653	2.236915	662.416426	662.421029	17.763166	-24.172461	-0.136168	-0.189730	0.036491	0.026816	0.001580	0.003377	0.003728
43.815000	1.086437	2.276198	660.340536	660.345353	17.287731	-24.232280	-0.134227	-0.189313	0.036697	0.026180	0.001645	0.003447	0.003820
43.820000	1.094388	2.276065	660.858865	660.863691	17.240184	-24.262363	-0.140276	-0.195288	0.036713	0.026088	0.001656	0.003444	0.003822
43.825000	1.126233	2.221228	662.591515	662.596195	17.525271	-24.200519	-0.144943	-0.196283	0.036524	0.026450	0.001700	0.003352	0.003759
43.830000	1.102382	2.221184	662.593795	662.598435	17.524645	-24.140161	-0.154247	-0.206014	0.036433	0.026449	0.001664	0.003352	0.003742
43.835000	1.030776	2.291707	663.287213	663.291973	17.427395	-24.141354	-0.156128	-0.212455	0.036397	0.026274	0.001554	0.003455	0.003788
43.840000	1.022803	2.338811	663.805737	663.810646	17.568953	-24.171823	-0.146795	-0.204890	0.036414	0.026467	0.001541	0.003523	0.003846
43.845000	0.887573	2.330990	661.206567	661.211272	17.333340	-24.145582	-0.151963	-0.213818	0.036517	0.026215	0.001342	0.003525	0.003772
43.850000	0.959124	2.315259	662.245799	662.250541	17.523176	-24.143695	-0.135040	-0.194069	0.036457	0.026460	0.001448	0.003496	0.003784
43.855000	0.927324	2.338811	663.287213	663.291985	17.616448	-24.083182	-0.142400	-0.202691	0.036309	0.026559	0.001398	0.003526	0.003793
43.860000	0.887528	2.323169	661.211030	661.215707	17.427276	-23.963353	-0.133092	-0.193895	0.036242	0.026357	0.001342	0.003514	0.003761
43.865000	0.744303	2.260422	661.208652	661.212935	17.524301	-23.966920	-0.124344	-0.186551	0.036247	0.026503	0.001126	0.003419	0.003599
43.870000	0.760226	2.315392	661.381363	661.385853	17.380498	-23.996794	-0.124578	-0.188609	0.036283	0.026279	0.001149	0.003501	0.003685
43.875000	0.672696	2.299661	661.902070	661.906407	17.427739	-23.968113	-0.120750	-0.186311	0.036211	0.026330	0.001016	0.003474	0.003620
43.880000	0.728381	2.370362	662.250066	662.254709	17.425584	-23.966506	-0.111675	-0.178292	0.036190	0.026313	0.001100	0.003579	0.003744
43.885000	0.593139	2.346810	659.998696	660.003135	17.189663	-23.879401	-0.115221	-0.184683	0.036181	0.026045	0.000899	0.003556	0.003668
43.890000	0.632923	2.362496	659.996612	660.001143	17.380089	-23.939442	-0.117409	-0.186435	0.036272	0.026334	0.000959	0.003580	0.003706
43.895000	0.561317	2.378183	662.247688	662.252196	17.521057	-23.970598	-0.115200	-0.186429	0.036196	0.026457	0.000848	0.003591	0.003690
43.900000	0.593139	2.409512	660.690030	660.694690	17.473445	-23.879487	-0.117935	-0.189336	0.036143	0.026447	0.000898	0.003647	0.003756
43.905000	0.601101	2.370273	661.385826	661.390346	17.473054	-23.818065	-0.121517	-0.190996	0.036012	0.026419	0.000909	0.003584	0.003697
43.910000	0.688653	2.330990	661.904252	661.908715	17.331351	-23.906863	-0.140986	-0.207145	0.036118	0.026184	0.001040	0.003522	0.003672
43.915000	0.664791	2.283841	661.210736	661.215015	17.142926	-23.968202	-0.148682	-0.214233	0.036249	0.025927	0.001005	0.003454	0.003597
43.920000	0.752354	2.213407	662.768395	662.772518	17.761667	-23.875340	-0.158817	-0.218389	0.036024	0.026799	0.001135	0.003340	0.003527
43.925000	0.704642	2.220962	661.556452	661.560556	17.524516	-23.906928	-0.185398	-0.246992	0.036137	0.026490	0.001065	0.003357	0.003522
43.930000	0.752354	2.181768	659.996905	660.000940	17.289100	-24.057764	-0.175303	-0.235123	0.036451	0.026196	0.001140	0.003306	0.003497
43.935000	0.808083	2.173947	661.381363	661.385430	17.573699	-23.935292	-0.189260	-0.246463	0.036190	0.026571	0.001222	0.003287	0.003507
43.940000	0.776249	2.134619	660.342327	660.346234	17.385129	-23.996789	-0.191760	-0.248896	0.036340	0.026327	0.001176	0.003233	0.003440
43.945000	0.800156	2.126842	661.556648	661.560551	17.336550	-24.025758	-0.202966	-0.259238	0.036317	0.026206	0.001210	0.003215	0.003435
43.950000	0.824017	2.142485	661.729359	661.733341	17.573791	-23.934560	-0.203520	-0.259129	0.036170	0.026557	0.001245	0.003238	0.003469
43.955000	0.824039	2.103246	660.167238	660.171103	17.433968	-24.026379	-0.213663	-0.268448	0.036394	0.026408	0.001248	0.003186	0.003422
43.960000	0.800167	2.134619	661.383741	661.387670	17.288830	-23.995499	-0.211455	-0.267984	0.036281	0.026140	0.001210	0.003228	0.003447
43.965000	0.903596	2.158171	663.114306	663.118434	17.572873	-24.053445	-0.212279	-0.266617	0.036273	0.026501	0.001363	0.003255	0.003528
43.970000	0.839917	2.134664	662.768688	662.772658	17.478345	-24.054812	-0.197779	-0.253105	0.036294	0.026372	0.001267	0.003221	0.003461
43.975000	0.863768	2.197410	661.383741	661.387956	17.477538	-23.933651	-0.191189	-0.247881	0.036187	0.026426	0.001306	0.003322	0.003570
43.980000	0.704642	2.166125	661.381363	661.385285	17.193692	-24.058466	-0.181308	-0.241784	0.036376	0.025997	0.001065	0.003275	0.003444
43.985000	0.688720	2.174080	660.860754	660.864689	17.241693	-24.089440	-0.170062	-0.231342	0.036452	0.026090	0.001042	0.003290	0.003451
43.990000	0.609152	2.244603	664.676134	664.680203	17.616532	-23.907603	-0.169754	-0.234345	0.035969	0.026504	0.000916	0.003377	0.003499
43.995000	0.585301	2.236826	661.383741	661.387783	17.286581	-24.000226	-0.172199	-0.238071	0.036288	0.026137	0.000885	0.003382	0.003496
44.000000	0.410265	2.197499	659.996612	660.000398	17.383718	-23.944341	-0.174672	-0.243590	0.036279	0.026339	0.000622	0.003330	0.003387
44.005000	0.457999	2.197543	661.035550	661.039361	17.478082	-23.882477	-0.171936	-0.239221	0.036129	0.026440	0.000693	0.003324	0.003396
44.010000	0.330708	2.220962	661.901972	661.905781	17.334399	-23.975620	-0.178762	-0.250550	0.036222	0.026189	0.000500	0.003355	0.003392
44.015000	0.426187	2.283753	663.291089	663.295157	17.521172	-23.790976	-0.180380	-0.251036	0.035868	0.026416	0.000643	0.003443	0.003503
44.020000	0.322769	2.213097	660.344314	660.348102	17.667829	-23.764486	-0.186701	-0.257710	0.035988	0.026755	0.000489	0.003351	0.003387
44.025000	0.362542	2.283664	659.650700	659.654753	17.381742	-23.824407	-0.185858	-0.258784	0.036117	0.026350	0.000550	0.003462	0.003505
44.030000	0.402337	2.244425	660.862839	660.866772	17.619644	-23.853477	-0.193821	-0.264106	0.036094	0.026662	0.000609	0.003396	0.003450
44.035000	0.473955	2.330724	660.514745	660.519027	17.523274	-23.852266	-0.198983	-0.270576	0.036112	0.026530	0.000718	0.003529	0.003601
44.040000	0.537590	2.322814	660.689932	660.694234	17.380281	-23.880692	-0.198742	-0.268558	0.036145	0.026306	0.000814	0.003516	0.003609
44.045000	0.672853	2.330680	660.865119	660.869571	17.427030	-23.847092	-0.203955	-0.270314	0.036085	0.026370	0.001018	0.003527	0.003671
44.050000	0.688776	2.244337	659.129993	659.134174	17.335712	-23.847836	-0.212494	-0.275580	0.036181	0.026301	0.001045	0.003405	0.003562
44.055000	0.776283	2.244337	660.687847	660.692115	17.192598	-24.057255	-0.210323	-0.271844	0.036412	0.026022	0.001175	0.003397	0.003594
44.060000	0.855862	2.267889	662.075173	662.079610	17.666131	-23.994377	-0.217706	-0.277060	0.036241	0.026683	0.001293	0.003425	0.003661
44.065000	0.847901	2.275754	662.247786	662.252239	17.428292	-24.024759	-0.214140	-0.274385	0.036278	0.026317	0.001280	0.003436	0.003667
44.070000	0.831967	2.260068	659.821816	659.826211	17.335527	-24.086653	-0.205393	-0.266038	0.036505	0.026273	0.001261	0.003425	0.003650
44.075000	0.784244	2.260023	659.126020	659.130361	17.336782	-24.148950	-0.212505	-0.274679	0.036638	0.026303	0.001190	0.003429	0.003629
44.080000	0.855840	2.291530	661.724896	661.729417	17.476749	-24.116090	-0.202080	-0.262989	0.036444	0.026411	0.001293	0.003463	0.003697
44.085000	0.752399	2.228783	662.075173	662.079352	17.666992	-23.996653	-0.195527	-0.256232	0.036245	0.026684	0.001136	0.003366	0.003553
44.090000	0.752399	2.291530	662.075075	662.079468	17.380450	-24.057085	-0.195496	-0.259010	0.036336	0.026251	0.001136	0.003461	0.003643
44.095000	0.577385	2.205231	660.685763	660.689695	17.384229	-24.122547	-0.201253	-0.266577	0.036511	0.026312	0.000874	0.003338	0.003450
44.100000	0.720587	2.268022	663.112026	663.116296	17.380994	-24.178802	-0.198505	-0.262315	0.036463	0.026211	0.001087	0.003420	0.003589
44.105000	0.648969	2.213052	663.460022	663.464030	17.381603	-24.179996	-0.196072	-0.259726	0.036445	0.026198	0.000978	0.003336	0.003476
44.110000	0.784233	2.260201	662.593697	662.598016	17.428715	-24.147143	-0.197149	-0.258890	0.036443	0.026304	0.001184	0.003411	0.003611
44.115000	0.768333	2.252291	662.247883	662.252159	17.333790	-24.086976	-0.205643	-0.267452	0.036372	0.026174	0.001160	0.003401	0.003593
44.120000	0.919497	2.346410	662.591417	662.596209	17.427446	-24.205050	-0.207813	-0.269345	0.036531	0.026302	0.001388	0.003541	0.003803
44.125000	0.967231	2.314993	662.761945	662.766694	17.571331	-24.234674	-0.210583	-0.269590	0.036566	0.026512	0.001459	0.003493	0.003786
44.130000	1.158168	2.346455	662.934852	662.940016	17.618188	-24.260732	-0.205114	-0.260205	0.036596	0.026576	0.001747	0.003539	0.003947
44.135000	1.189990	2.362008	662.416425	662.421705	17.380234	-24.290205	-0.213348	-0.268738	0.036669	0.026238	0.001796	0.003566	0.003993
